,lad19cd,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
174,E07000152,2.3067331,2.2643402,2.234204,2.2153392,2.2069738,2.2085161,2.2195272,2.2397027,2.2688527,2.306893,2.3538322,2.4097657,2.4748647,2.549378,2.6336231,2.7279854,2.832915,2.9489255,3.0765917,3.2165484,3.3694887,3.5361629,3.7173774,3.9139867,4.126898,4.35706,4.605464,4.8731313,5.16111,5.470462,5.8022537,6.157544,6.537365,6.9427023,7.3744783,7.833533,8.320582,8.836206,9.380805,9.954568,10.557437,11.189074,11.848805,12.535593,13.247998,13.984123,14.741593,15.517514,16.308445,17.110382,17.918732,18.728329,19.533443,20.327791,21.104578,21.85658,22.576185,23.255503,23.886467,24.461798,24.977707,25.431782,25.82221,26.147778,26.407862,26.602423,26.731941,26.797432,26.80038,26.74272,26.626757,26.455156,26.230894,25.957165,25.637413,25.27521,24.874258,24.438347,23.971287,23.476904,22.958988,22.421284,21.86744,21.301008,20.725409,20.14393,19.5597,18.975695,18.394712,17.819374,17.252138,16.69528,16.15091,15.620967,15.107239,14.61136,14.134839,13.679053,13.245284,12.834717,12.4484825,12.087663,11.753328,11.446566,11.168517,10.920413,10.703624,10.519724,10.370543,10.25825,10.185469,10.15538,10.171883,10.239777,10.365029,10.55507,10.819221
175,E07000153,3.9871192,3.8675828,3.769152,3.6896489,3.62728,3.5805688,3.5483074,3.5295134,3.5233953,3.52933,3.5468347,3.5755546,3.6152399,3.6657422,3.7269993,3.7990258,3.8819094,3.975802,4.0809155,4.1975155,4.3259187,4.466487,4.619628,4.785782,4.9654264,5.159068,5.367238,5.5904837,5.8293686,6.0844607,6.356324,6.6455173,6.952573,7.2779922,7.622236,7.9857087,8.368737,8.771564,9.1943245,9.63703,10.099546,10.58158,11.082644,11.602049,12.138872,12.691941,13.259812,13.840756,14.432723,15.033358,15.639971,16.249523,16.858658,17.463682,18.060577,18.64504,19.212494,19.758133,20.276968,20.764378,21.21772,21.635044,22.014645,22.355076,22.655138,22.913897,23.130688,23.305086,23.43694,23.526344,23.573624,23.579348,23.5443,23.469477,23.356062,23.205431,23.019112,22.79881,22.546331,22.263632,21.952755,21.615843,21.2551,20.8728,20.471247,20.052774,19.619734,19.174473,18.719316,18.256575,17.788511,17.317339,16.845217,16.374243,15.906419,15.443685,14.987897,14.540814,14.1041155,13.679389,13.268141,12.871797,12.49171,12.1291685,11.7854185,11.461657,11.15907,10.878848,10.622203,10.390412,10.184843,10.007002,9.858588,9.741546,9.658152,9.611095,9.603611
176,E07000154,10.672676,10.183848,9.77566,9.438066,9.162898,8.943498,8.774477,8.651482,8.571034,8.530403,8.527484,8.560733,8.629068,8.731845,8.868797,9.039997,9.245844,9.487021,9.7645,10.079501,10.433503,10.828221,11.265601,11.747803,12.277202,12.856374,13.488073,14.175235,14.920931,15.728379,16.600887,17.541838,18.554638,19.642666,20.809244,22.057547,23.390541,24.810894,26.320887,27.922302,29.616327,31.403421,33.283176,35.254177,37.313908,39.45851,41.682755,43.979797,46.341118,48.756405,51.213436,53.698006,56.193954,58.683136,61.14547,63.559093,65.9005,68.14479,70.265976,72.23974,74.05152,75.69049,77.14735,78.41439,79.4856,80.35663,81.02484,81.489265,81.75055,81.810936,81.674164,81.34534,80.83087,80.138405,79.276566,78.254974,77.08398,75.77465,74.33856,72.78766,71.13421,69.390564,67.56914,65.68228,63.742092,61.760464,59.748863,57.71837,55.67954,53.642376,51.616276,49.610016,47.631706,45.68878,43.787983,41.935394,40.136436,38.395855,36.717804,35.105804,33.562878,32.091496,30.693691,29.371084,28.12496,26.956312,25.865921,24.85445,23.92247,23.070606,22.299587,21.610386,21.00432,20.483181,20.049421,19.706327,19.458244
177,E07000155,1.5632764,1.5336144,1.5131172,1.5010598,1.4968886,1.5001931,1.5106883,1.5281967,1.5526366,1.5840143,1.6224157,1.6680014,1.7210026,1.7817196,1.8505195,1.9278363,2.0141704,2.1100879,2.2162242,2.3332818,2.4620328,2.6033196,2.758057,2.9272294,3.1118925,3.3131719,3.5322607,3.770416,4.0289536,4.3092413,4.6126924,4.940749,5.2948756,5.6765323,6.0871625,6.528166,7.000868,7.5064907,8.046114,8.620634,9.23072,9.876765,10.558828,11.276586,12.029267,12.815598,13.633747,14.481261,15.355016,16.251175,17.16515,18.09157,19.024282,19.95636,20.880095,21.787102,22.66834,23.514242,24.314821,25.060663,25.745735,26.36536,26.915493,27.392754,27.794472,28.118694,28.364178,28.530418,28.617603,28.626606,28.558931,28.4167,28.202593,27.91979,27.571922,27.16301,26.697403,26.179726,25.614794,25.007587,24.363163,23.686607,22.983006,22.257357,21.51455,20.759317,19.996222,19.229586,18.463493,17.701769,16.947947,16.20527,15.476685,14.764827,14.072036,13.400354,12.751538,12.127061,11.528137,10.955736,10.410599,9.893258,9.404066,8.943211,8.510741,8.106599,7.730632,7.382636,7.0623703,6.7695913,6.5040836,6.2656937,6.0543594,5.8701563,5.7133417,5.5844026,5.484129
178,E07000156,1.8090771,1.8182443,1.8345869,1.8578897,1.8880184,1.9249096,1.9685639,2.0190382,2.0764399,2.1409266,2.2126973,2.291995,2.3790987,2.4743252,2.5780272,2.690588,2.812424,2.943979,3.0857263,3.2381597,3.4017985,3.5771782,3.7648516,3.9653804,4.179332,4.4072733,4.649768,4.9073615,5.1805778,5.469908,5.775802,6.098655,6.4387913,6.796455,7.1717906,7.5648346,7.9754844,8.403493,8.848445,9.309735,9.786554,10.277871,10.782405,11.298623,11.8247175,12.358595,12.89787,13.439862,13.9815855,14.5197735,15.050874,15.571072,16.076323,16.56238,17.024834,17.459164,17.8608,18.22518,18.547827,18.824965,19.055315,19.238562,19.374805,19.46455,19.50866,19.50834,19.465117,19.380766,19.257315,19.096992,18.902185,18.675407,18.419277,18.136465,17.829685,17.501654,17.155066,16.79259,16.416813,16.030262,15.63538,15.234492,14.829828,14.423491,14.017466,13.613619,13.213689,12.819293,12.431928,12.052967,11.683682,11.325239,10.978699,10.645039,10.325157,10.0198765,9.729977,9.456178,9.199178,8.959658,8.738301,8.535811,8.352937,8.190493,8.049388,7.9306602,7.835514,7.765368,7.721904,7.7071376,7.7235007,7.773939,7.862038,7.9921823,8.169752,8.401386,8.695304
179,E07000163,1.1226611,1.2537236,1.3967882,1.5524392,1.7212223,1.9036323,2.1001074,2.3110173,2.5366552,2.777231,3.032862,3.30357,3.5892692,3.8897703,4.204772,4.533861,4.876514,5.2320967,5.599868,5.9789824,6.368502,6.7673955,7.17455,7.5887814,8.008841,8.433431,8.861209,9.290812,9.720843,10.149916,10.576639,10.9996395,11.417572,11.829126,12.233038,12.628098,13.013156,13.3871355,13.749031,14.097916,14.432945,14.7533655,15.058506,15.347794,15.620736,15.876943,16.116106,16.33801,16.542532,16.72962,16.899323,17.051754,17.187117,17.305685,17.4078,17.493874,17.56438,17.619864,17.66091,17.68792,17.700323,17.69734,17.678225,17.642286,17.588882,17.517426,17.42739,17.318312,17.18981,17.041584,16.873415,16.685179,16.47685,16.248508,16.000355,15.732688,15.445936,15.14065,14.817503,14.477289,14.12093,13.749464,13.364048,12.965946,12.556524,12.137238,11.709628,11.275298,10.835903,10.393141,9.948721,9.504362,9.061764,8.622599,8.188478,7.7609577,7.3415046,6.931489,6.5321712,6.144691,5.770059,5.409149,5.062698,4.7312937,4.4153924,4.1153064,3.8312151,3.5631769,3.3111262,3.074894,2.854214,2.6487355,2.4580371,2.2816355,2.119004,1.9695789,1.832778
180,E07000164,1.3345032,1.4329284,1.539744,1.655533,1.7809088,1.9165133,2.0630171,2.221117,2.3915348,2.5750165,2.7723272,2.9842525,3.2115896,3.4551477,3.7157407,3.9941828,4.2912846,4.607839,4.9446263,5.302395,5.6818533,6.0836678,6.508446,6.9567256,7.4289603,7.9255157,8.446645,8.992483,9.563024,10.158114,10.777433,11.420481,12.086553,12.77474,13.483906,14.212681,14.95944,15.7223,16.499107,17.287441,18.084595,18.8876,19.693195,20.497873,21.297863,22.089157,22.867529,23.62857,24.367697,25.080215,25.761341,26.40625,27.010124,27.568228,28.075922,28.528763,28.92254,29.253357,29.51766,29.712505,29.836113,29.88739,29.865788,29.771278,29.604376,29.36612,29.058065,28.682266,28.24125,27.737997,27.175888,26.558693,25.89052,25.17576,24.419067,23.62528,22.799395,21.94651,21.07176,20.180292,19.2772,18.367466,17.45594,16.547285,15.645931,14.756053,13.881528,13.025923,12.192454,11.38399,10.603029,9.851697,9.131746,8.444563,7.7911687,7.172247,6.5881467,6.038914,5.5243087,5.043834,4.5967646,4.182172,3.798959,3.4458828,3.1215875,2.8246324,2.553513,2.3066921,2.0826142,1.8797323,1.6965195,1.5314901,1.3832079,1.2502968,1.131452,1.0254427,0.9311204
181,E07000165,4.649828,4.7689657,4.9053054,5.0593257,5.2316227,5.4229045,5.6339974,5.8658295,6.119431,6.3959413,6.696597,7.022736,7.375786,7.7572765,8.168821,8.612117,9.088944,9.601155,10.150664,10.739437,11.369484,12.042833,12.761533,13.5276,14.343025,15.209734,16.129553,17.10418,18.135134,19.22374,20.371042,21.577791,22.844372,24.170738,25.55637,27.000206,28.500572,30.055132,31.660809,33.313736,35.009193,36.741592,38.504364,40.289997,42.08998,43.89482,45.694042,47.47622,49.22902,50.939346,52.593338,54.176563,55.674175,57.07105,58.352013,59.502064,60.50661,61.351727,62.024414,62.5141,62.8166,62.930668,62.85679,62.59711,62.155426,61.537045,60.748737,59.79858,58.69586,57.4509,56.074886,54.57978,52.978107,51.28278,49.506996,47.664036,45.767124,43.829315,41.863323,39.88143,37.89539,35.916283,33.954517,32.01968,30.120544,28.265003,26.460062,24.711823,23.025469,21.40531,19.854778,18.376469,16.972187,15.643003,14.389272,13.210739,12.106562,11.075394,10.115442,9.224533,8.400177,7.6396213,6.939914,6.2979593,5.7105627,5.17448,4.686457,4.2432704,3.8417523,3.478824,3.1515136,2.8569782,2.5925176,2.3555818,2.1437824,1.9548953,1.7868643
182,E07000166,0.49704757,0.55198556,0.6124922,0.6789918,0.7519207,0.8317241,0.9188534,1.0137635,1.116908,1.2287362,1.3496886,1.4801937,1.6206597,1.7714744,1.9329975,2.1055553,2.2894382,2.484893,2.69212,2.911268,3.1424289,3.3856351,3.6408563,3.9079926,4.186875,4.4772635,4.7788415,5.0912166,5.4139223,5.746412,6.088062,6.438176,6.795978,7.1606216,7.531193,7.9067054,8.286114,8.668307,9.052128,9.436365,9.819758,10.201022,10.578827,10.951828,11.31866,11.677952,12.028328,12.368426,12.696894,13.012409,13.313684,13.599478,13.868595,14.119914,14.352372,14.564996,14.756897,14.927287,15.075481,15.200792,15.302191,15.378637,15.429201,15.453079,15.4496,15.418226,15.358577,15.270425,15.153714,15.0085535,14.83523,14.634211,14.406139,14.151844,13.87233,13.568776,13.24253,12.895101,12.528146,12.143456,11.742951,11.328652,10.90266,10.467155,10.02435,9.576483,9.1257925,8.674488,8.224734,7.7786217,7.3381486,6.9051986,6.481528,6.068742,5.6682873,5.2814393,4.9092965,4.55277,4.2125936,3.8893118,3.5832958,3.2947452,3.023698,2.7700434,2.5335345,2.3138034,2.1103745,1.9226848,1.7500958,1.5919101,1.4473884,1.3157619,1.1962467,1.0880555,0.9904086,0.9025432,0.8237219
183,E07000167,0.51755387,0.55892336,0.60386574,0.6526107,0.7053966,0.76246727,0.82407284,0.8904679,0.96190965,1.0386584,1.120974,1.2091159,1.3033406,1.4039,1.5110399,1.6249975,1.7460004,1.8742629,2.0099854,2.15335,2.304521,2.4636407,2.6308274,2.8061724,2.9897377,3.1815555,3.3816226,3.5898995,3.8063078,4.0307274,4.2629957,4.5029035,4.750192,5.0045524,5.265624,5.5329947,5.806192,6.084689,6.3679013,6.6551857,6.945839,7.2391047,7.534159,7.8301344,8.1261,8.421074,8.71403,9.003896,9.289558,9.569873,9.843665,10.109739,10.366893,10.613915,10.849603,11.072773,11.282263,11.476952,11.655771,11.817703,11.961774,12.08708,12.192798,12.278197,12.342643,12.385594,12.406632,12.40543,12.38179,12.335633,12.2669935,12.176038,12.063048,11.928445,11.772758,11.596653,11.400907,11.1864195,10.954196,10.705347,10.441087,10.162709,9.871591,9.569177,9.256965,8.936496,8.609344,8.277089,7.9413195,7.6036077,7.2654953,6.928481,6.5940104,6.2634563,5.938114,5.6191845,5.307774,5.004877,4.7113795,4.4280467,4.155532,3.8943648,3.6449614,3.4076235,3.1825454,2.9698188,2.769439,2.5813177,2.4052863,2.241111,2.088497,1.9471053,1.8165578,1.6964492,1.586357,1.4858501,1.3944994
184,E07000168,4.576709,4.521004,4.4840713,4.464653,4.4617534,4.4745965,4.5026007,4.5453553,4.6025963,4.6741986,4.760157,4.86058,4.975678,5.105759,5.2512255,5.412566,5.5903525,5.785239,5.997961,6.2293243,6.480214,6.751586,7.044467,7.3599477,7.699182,8.063385,8.453827,8.871823,9.318728,9.795935,10.30485,10.846894,11.423483,12.03601,12.685821,13.374216,14.102399,14.871459,15.682356,16.535862,17.432539,18.372723,19.356432,20.383387,21.452911,22.563917,23.714865,24.9037,26.12782,27.384027,28.668528,29.976847,31.303844,32.643696,33.989876,35.335182,36.671745,37.991074,39.2841,40.54144,41.754017,42.91272,44.00829,45.031418,45.972855,46.823505,47.574566,48.21765,48.74489,49.149082,49.42382,49.563614,49.56402,49.421726,49.134674,48.70214,48.124794,47.404747,46.545555,45.552258,44.431305,43.19052,41.839012,40.387062,38.84597,37.22793,35.545807,33.812977,32.043095,30.249893,28.446962,26.647543,24.864334,23.109283,21.393454,19.726858,18.118366,16.575603,15.104913,13.71132,12.398549,11.169053,10.024083,8.9637575,7.9871798,7.0925374,6.277238,5.5380335,4.871148,4.2724066,3.7373555,3.261377,2.8397853,2.4679167,2.1412075,1.855251,1.6058533
185,E07000169,4.0623565,4.128857,4.207008,4.296799,4.3982973,4.5116353,4.637007,4.7746634,4.924905,5.088082,5.264587,5.4548607,5.6593704,5.8786297,6.1131763,6.363582,6.6304383,6.9143624,7.2159867,7.5359554,7.8749204,8.233533,8.612445,9.012287,9.433678,9.877198,10.343398,10.832769,11.34575,11.882694,12.443877,13.029463,13.6395035,14.273912,14.932448,15.614706,16.320086,17.047787,17.79678,18.56579,19.353287,20.157455,20.976204,21.807117,22.647482,23.494255,24.344067,25.193233,26.03774,26.873278,27.695238,28.498737,29.278675,30.029734,30.746445,31.42322,32.054436,32.63448,33.157803,33.619316,34.015285,34.34261,34.598576,34.7809,34.88775,34.91776,34.870064,34.744305,34.540638,34.259766,33.902893,33.471775,32.968655,32.39629,31.757912,31.057207,30.298279,29.485615,28.62405,27.718702,26.774954,25.79835,24.794601,23.769472,22.72876,21.678205,20.623459,19.570015,18.52314,17.487862,16.468882,15.470556,14.496867,13.551378,12.637226,11.757102,10.913249,10.107453,9.341067,8.615007,7.92979,7.285538,6.682032,6.1187205,5.5947695,5.1090975,4.660406,4.247229,3.867954,3.5208714,3.2041996,2.9161181,2.6547976,2.4184177,2.2051964,2.0134048,1.8413832
186,E07000170,3.4166968,3.4288437,3.4577427,3.5030582,3.5646813,3.6427004,3.7373977,3.8492286,3.9788167,4.126953,4.29459,4.4828424,4.692984,4.926454,5.1848583,5.4699697,5.783733,6.1282635,6.5058575,6.9189773,7.370264,7.8625283,8.398742,8.98203,9.615651,10.302996,11.047541,11.852833,12.722437,13.659909,14.668725,15.752223,16.91353,18.155472,19.480476,20.890491,22.386822,23.97005,25.639875,27.394968,29.232857,31.149755,33.140423,35.19805,37.314125,39.478313,41.67842,43.90032,46.127945,48.34336,50.5268,52.656876,54.71075,56.664425,58.49307,60.171444,61.67437,62.97721,64.05646,64.893486,65.48495,65.83378,65.94595,65.83009,65.497215,64.96032,64.23404,63.3343,62.27792,61.082275,59.765,58.34367,56.835556,55.257412,53.625294,51.954365,50.25882,48.551853,46.84547,45.150585,43.476997,41.833347,40.227226,38.665195,37.152843,35.694862,34.295155,32.956867,31.682484,30.47395,29.332693,28.259785,27.255938,26.321663,25.45729,24.66309,23.939339,23.286379,22.70475,22.19522,21.758932,21.397469,21.113003,20.908411,20.78745,20.754946,20.817028,20.981436,21.257866,21.658432,22.198273,22.896284,23.776112,24.86742,26.20756,27.843819,29.836412
187,E07000171,1.6832438,1.6603965,1.6495245,1.6499172,1.6611147,1.6828724,1.7151427,1.7580541,1.8119034,1.8771508,1.9544166,2.044484,2.1483004,2.2669892,2.4018567,2.5544024,2.7263339,2.9195812,3.1363142,3.3789551,3.6502023,3.9530442,4.2907805,4.6670337,5.085767,5.551296,6.0683007,6.641817,7.277243,7.980318,8.757104,9.613945,10.557415,11.59424,12.731218,13.9751,15.332442,16.809444,18.411758,20.144236,22.010714,24.013702,26.154078,28.43076,30.840387,33.376953,36.031475,38.791733,41.641903,44.562458,47.529976,50.51708,53.49259,56.42173,59.266445,61.98599,64.537636,66.87753,68.96168,70.75149,72.22865,73.3842,74.21427,74.72005,74.90734,74.78626,74.37078,73.67804,72.728,71.54269,70.145676,68.56159,66.81546,64.93237,62.936954,60.853043,58.703407,56.509457,54.291077,52.06652,49.852272,47.663063,45.511868,43.409904,41.36675,39.3904,37.487396,35.662914,33.920918,32.264275,30.6949,29.213871,27.821579,26.517818,25.301943,24.172953,23.12962,22.170568,21.294395,20.499744,19.78543,19.15049,18.594316,18.116755,17.71819,17.399714,17.163246,17.01174,16.949364,16.981812,17.116606,17.363575,17.73538,18.248238,18.922895,19.785881,20.87118
188,E07000172,4.3768806,4.3976383,4.4404044,4.504771,4.590629,4.6981297,4.8276744,4.979892,5.1556287,5.355945,5.582108,5.8355865,6.1180477,6.431364,6.777604,7.159035,7.5781226,8.037521,8.540078,9.088814,9.686923,10.337744,11.044753,11.811522,12.641697,13.538953,14.506936,15.549215,16.6692,17.870073,19.154678,20.525433,21.984207,23.532175,25.16971,26.896229,28.710009,30.608063,32.585976,34.637722,36.75556,38.929905,41.149166,43.399727,45.665905,47.92992,50.17197,52.370388,54.50175,56.541245,58.462875,60.23995,61.84555,63.253044,64.4367,65.37228,66.03779,66.41405,66.48538,66.2444,65.7049,64.88857,63.82005,62.52602,61.03455,59.374283,57.5738,55.661057,53.662895,51.604645,49.5098,47.399868,45.29416,43.20977,41.161594,39.16234,37.222614,35.35114,33.554783,31.838802,30.207018,28.661943,27.205013,25.836712,24.55677,23.364296,22.257936,21.235985,20.296524,19.437521,18.656935,17.952814,17.323378,16.767115,16.282848,15.869836,15.527875,15.25738,15.059519,14.936347,14.890987,14.927825,15.052781,15.273647,15.600502,16.046278,16.627468,17.365084,18.285885,19.424051,20.823444,22.540611,24.648977,27.244576,30.454075,34.446114,39.447422
189,E07000173,1.4311677,1.4998584,1.5785697,1.6681129,1.7694312,1.8836019,2.011852,2.1555622,2.3162825,2.4957452,2.695878,2.9188178,3.1669233,3.4427953,3.749286,4.089515,4.4668837,4.8850813,5.3480973,5.860223,6.4260545,7.050482,7.738686,8.4961,9.328399,10.241436,11.241204,12.333752,13.525094,14.821122,16.227448,17.74928,19.391256,21.15723,23.050076,25.071465,27.221619,29.499037,31.900253,34.419567,37.048794,39.77704,42.59046,45.47218,48.402126,51.357002,54.310368,57.232777,60.092026,62.853523,65.480804,67.93607,70.181015,72.177574,73.88883,75.280106,76.31978,76.980484,77.23998,77.087105,76.5374,75.61732,74.35797,72.79406,70.9626,68.90198,66.65082,64.24717,61.72771,59.127136,56.47765,53.808693,51.146595,48.51456,45.93264,43.41774,40.98382,38.64208,36.401108,34.26722,32.244656,30.335869,28.541775,26.861994,25.295082,23.838762,22.49013,21.245787,20.102053,19.055079,18.100967,17.23591,16.456266,15.758653,15.140035,14.597793,14.129819,13.734578,13.411213,13.159642,12.980691,12.87623,12.849386,12.904762,13.048777,13.29005,13.639953,14.113313,14.72935,15.512955,16.496386,17.721638,19.24365,21.134823,23.491362,26.442297,30.162487
190,E07000174,3.8953137,3.7363439,3.6104593,3.5137262,3.4430597,3.3960679,3.370932,3.366313,3.3812766,3.4152472,3.4679594,3.539432,3.6299396,3.7400036,3.870378,4.022043,4.196205,4.3942924,4.617962,4.869099,5.1498237,5.462496,5.8097196,6.1943407,6.6194563,7.0884085,7.6047807,8.172381,8.7952385,9.477563,10.223726,11.038214,11.925563,12.8903,13.936853,15.069468,16.292053,17.608082,19.020409,20.531107,22.14128,23.850847,25.65832,27.56059,29.5527,31.627604,33.775967,35.986008,38.243305,40.530766,42.828526,45.114033,47.362194,49.54557,51.634724,53.5987,55.405563,57.023075,58.41948,59.567974,60.458786,61.08961,61.461994,61.58107,61.45524,61.09585,60.51669,59.733658,58.764225,57.627037,56.341476,54.927277,53.40415,51.79148,50.108006,48.37164,46.59923,44.80648,43.00778,41.216183,39.443386,37.6997,35.9941,34.33427,32.726654,31.176563,29.68825,28.265017,26.909275,25.622705,24.406311,23.26054,22.185371,21.180416,20.244987,19.378199,18.579056,17.846487,17.179476,16.577078,16.038555,15.563386,15.151399,14.802832,14.518437,14.2996,14.148472,14.068141,14.062835,14.138172,14.301511,14.56236,14.932938,15.428899,16.070303,16.882912,17.899946
191,E07000175,1.3977917,1.5273038,1.6695695,1.8256941,1.9968578,2.1843138,2.389392,2.6134963,2.858104,3.124765,3.4150968,3.7307856,4.0735693,4.4452443,4.8476467,5.2826457,5.7521315,6.258001,6.8021393,7.3864017,8.012592,8.682444,9.397591,10.159533,10.969618,11.828996,12.738599,13.699091,14.710836,15.773856,16.8878,18.051891,19.264894,20.525082,21.83018,23.177366,24.563208,25.98365,27.43401,28.908928,30.402416,31.907822,33.417847,34.924587,36.419586,37.893814,39.337826,40.741776,42.095493,43.388653,44.6108,45.75155,46.80065,47.7482,48.584698,49.301273,49.88979,50.343,50.65465,50.82117,50.846146,50.735893,50.49779,50.140087,49.671726,49.102192,48.44126,47.698944,46.88523,46.010075,45.08318,44.113964,43.111458,42.084244,41.0404,39.98748,38.932495,37.881893,36.841568,35.816864,34.81261,33.83315,32.882336,31.963615,31.08003,30.234287,29.428791,28.665693,27.946932,27.274303,26.649479,26.0741,25.5498,25.07828,24.661362,24.301071,23.999697,23.759892,23.584747,23.47792,23.443762,23.48748,23.615303,23.83472,24.154772,24.586378,25.142763,25.840027,26.6978,27.740135,28.996647,30.503971,32.307682,34.46482,37.047268,40.146225,43.878326
192,E07000176,2.3479152,2.4628205,2.5922916,2.7374132,2.8994148,3.079673,3.2797215,3.5012538,3.7461329,4.016398,4.3142724,4.642169,5.0026917,5.398646,5.833038,6.30907,6.8301454,7.3998523,8.021957,8.700388,9.439206,10.242581,11.114755,12.059983,13.082487,14.186387,15.375625,16.653858,18.024374,19.489971,21.052816,22.714334,24.475035,26.334356,28.290516,30.34035,32.479134,34.70042,36.995926,39.35537,41.76639,44.214497,46.68299,49.153034,51.603706,54.01213,56.353695,58.602314,60.73079,62.71122,64.51547,66.11578,67.48528,68.59868,69.43294,69.96785,70.18673,70.07704,69.63083,68.849365,67.755394,66.379364,64.75407,62.913776,60.89318,58.7267,56.44767,54.087795,51.6767,49.241547,46.806805,44.39414,42.022373,39.7075,37.46283,35.299095,33.22465,31.245728,29.36661,27.589874,25.916676,24.346874,22.879354,21.512146,20.242617,19.067675,17.983881,16.987587,16.075045,15.242511,14.48633,13.803016,13.189308,12.642237,12.159182,11.737921,11.376697,11.074256,10.82994,10.643748,10.516452,10.449698,10.446188,10.509847,10.646111,10.862234,11.167748,11.575032,12.100082,12.763544,13.592108,14.620404,15.893616,17.471088,19.431412,21.879612,24.957458
193,E07000177,1.9297383,1.9276754,1.9354986,1.9528714,1.9796017,2.015625,2.060994,2.1158688,2.1805086,2.2552717,2.3406081,2.4370604,2.5452604,2.6659324,2.7998915,2.948045,3.1113937,3.2910323,3.4881516,3.704035,3.9400625,4.1977053,4.4785256,4.784168,5.1163564,5.476883,5.867596,6.2903867,6.7471647,7.239843,7.7702994,8.340356,8.951732,9.606002,10.304545,11.048504,11.838701,12.675583,13.559159,14.488911,15.463725,16.481813,17.54063,18.636808,19.766083,20.923237,22.10205,23.295269,24.494596,25.690718,26.873302,28.031124,29.152113,30.223534,31.232122,32.16432,33.006496,33.74524,34.367603,34.86305,35.22856,35.464317,35.57208,35.55507,35.41787,35.166214,34.806858,34.34738,33.796036,33.161537,32.452923,31.679375,30.850098,29.974163,29.06042,28.117355,27.153063,26.175154,25.190691,24.206182,23.22756,22.260141,21.308668,20.377295,19.469606,18.588665,17.737028,16.91678,16.129574,15.37667,14.658984,13.9771185,13.331397,12.721926,12.148608,11.611197,11.109329,10.642551,10.210361,9.812233,9.447661,9.1161785,8.817392,8.55102,8.316923,8.115146,7.94595,7.8098764,7.707789,7.640957,7.6111236,7.620621,7.672493,7.770658,7.920119,8.127228,8.400034
194,E07000178,3.260384,3.393789,3.5394375,3.6978672,3.8696687,4.055482,4.2559953,4.4719415,4.704098,4.9532886,5.2203717,5.5062485,5.8118505,6.138147,6.486131,6.856822,7.251257,7.670485,8.115565,8.587549,9.087484,9.616392,10.17527,10.765064,11.386665,12.040897,12.72849,13.450068,14.206128,14.997025,15.822939,16.68386,17.579569,18.509592,19.473194,20.469357,21.496733,22.55363,23.637993,24.747368,25.878895,27.029287,28.194807,29.37126,30.554016,31.737959,32.917545,34.086792,35.2393,36.368317,37.466732,38.52715,39.54199,40.503475,41.403793,42.235146,42.989834,43.6604,44.23969,44.721924,45.105495,45.390476,45.577663,45.66853,45.665234,45.570488,45.387558,45.120186,44.772484,44.34897,43.854404,43.293808,42.672333,41.995285,41.26802,40.495926,39.684338,38.838577,37.963825,37.065163,36.147514,35.21563,34.274075,33.327206,32.379147,31.433825,30.494928,29.565903,28.64998,27.750153,26.869194,26.009663,25.17392,24.364124,23.582256,22.830133,22.10943,21.421684,20.768332,20.150723,19.570162,19.027916,18.525265,18.063524,17.644112,17.26856,16.938606,16.656237,16.423769,16.243938,16.12001,16.05592,16.056416,16.12726,16.27549,16.50971,16.840483
