,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
195,1.5085692,1.4924617,1.485232,1.4863414,1.4954103,1.5121951,1.5365711,1.5685195,1.6081183,1.6555347,1.711021,1.7749094,1.8476092,1.9296098,2.021475,2.1238465,2.2374425,2.36306,2.5015745,2.6539395,2.8211884,3.0044317,3.2048597,3.4237328,3.6623833,3.9222074,4.204656,4.5112286,4.8434496,5.202867,5.5910163,6.009408,6.459492,6.9426265,7.4600377,8.012784,8.601696,9.227334,9.889921,10.589289,11.324809,12.095337,12.899125,13.733776,14.59618,15.482456,16.387903,17.30698,18.233274,19.159523,20.077621,20.978676,21.853083,22.690653,23.480715,24.212324,24.874434,25.456118,25.946846,26.337965,26.6268,26.813244,26.898493,26.884966,26.776182,26.576633,26.291666,25.927307,25.490145,24.987171,24.425634,23.812923,23.156445,22.4635,21.741205,20.996391,20.235558,19.46481,18.689804,17.915735,17.147327,16.388802,15.643902,14.915889,14.207567,13.521298,12.859042,12.222367,11.612492,11.03032,10.476464,9.951296,9.454962,8.987424,8.548493,8.137854,7.755102,7.399763,7.071325,6.76926,6.493059,6.242247,6.0164137,5.815237,5.6385183,5.486206,5.358436,5.255575,5.1782646,5.1274858,5.1046367,5.1116242,5.1509905,5.226069,5.341193,5.5019717,5.715657
196,1.9059762,1.8920121,1.8873796,1.8915749,1.9042351,1.925117,1.954085,1.9910977,2.0361981,2.089509,2.1512263,2.2216146,2.3010027,2.3897839,2.4884114,2.5973983,2.717315,2.8487883,2.9925015,3.1491885,3.3196356,3.5046759,3.7051895,3.9220927,4.1563387,4.408906,4.6807942,4.973007,5.2865443,5.622389,5.981488,6.364731,6.7729297,7.2067947,7.6669025,8.153679,8.667344,9.207895,9.775064,10.36827,10.986595,11.628736,12.2929535,12.977066,13.678386,14.393704,15.119278,15.850799,16.583403,17.311684,18.0297,18.731028,19.408804,20.055824,20.664598,21.227474,21.736776,22.184921,22.564587,22.869793,23.098866,23.251905,23.329857,23.334446,23.268095,23.133875,22.935394,22.676727,22.362326,21.99691,21.585417,21.132889,20.644419,20.125065,19.579817,19.013498,18.430769,17.836058,17.233538,16.62711,16.020378,15.416657,14.81894,14.229926,13.652008,13.087294,12.53761,12.0045185,11.489338,10.993153,10.516837,10.061078,9.626392,9.213144,8.821568,8.451789,8.103847,7.7777085,7.473288,7.1904736,6.9291377,6.6891627,6.470461,6.272991,6.0967865,5.94198,5.808825,5.6977396,5.6093326,5.5444565,5.504258,5.490255,5.504408,5.5492377,5.6279655,5.7446833,5.9046006
197,2.2156198,2.0842245,1.976605,1.8892734,1.8194723,1.7650225,1.7242099,1.6956973,1.6784561,1.6717149,1.6749207,1.6877065,1.7098668,1.741344,1.7822095,1.8326588,1.8930007,1.9636543,2.045146,2.1381063,2.2432694,2.3614724,2.4936583,2.6408682,2.8042476,2.9850404,3.1845882,3.4043202,3.6457524,3.91047,4.2001185,4.516384,4.8609667,5.2355556,5.641791,6.08123,6.555286,7.0651803,7.6118803,8.196018,8.8178215,9.477036,10.172813,10.903648,11.6672735,12.460572,13.279503,14.119036,14.973087,15.834516,16.695097,17.545563,18.375687,19.17438,19.929855,20.629835,21.261786,21.81324,22.272102,22.628393,22.878902,23.023401,23.06327,23.001366,22.841883,22.590195,22.252657,21.836435,21.349304,20.799433,20.195238,19.545195,18.857676,18.140827,17.40247,16.64996,15.890142,15.129311,14.373144,13.626691,12.894378,12.180014,11.486803,10.817377,10.173831,9.557765,8.970323,8.412245,7.883904,7.3853607,6.9164047,6.4765935,6.0652966,5.6817336,5.325002,4.994115,4.688027,4.4056563,4.145911,3.9077067,3.689983,3.4917195,3.3119493,3.1497707,3.0043595,2.8749797,2.7609918,2.66187,2.577207,2.506739,2.4503522,2.4081168,2.3803062,2.3674364,2.3703132,2.3900902,2.4283502
198,1.3565295,1.3733696,1.3942698,1.4191428,1.4479351,1.4806211,1.517203,1.557705,1.6021725,1.6506706,1.7032832,1.7601105,1.8212676,1.8868858,1.9571099,2.0320985,2.112024,2.1970696,2.2874317,2.3833175,2.4849448,2.592542,2.706347,2.8266046,2.9535685,3.087498,3.2286587,3.3773172,3.533744,3.6982074,3.870975,4.052308,4.2424607,4.441673,4.6501737,4.8681707,5.0958514,5.333372,5.580858,5.8383975,6.1060305,6.383754,6.671503,6.9691525,7.276509,7.593301,7.919178,8.253701,8.596331,8.946435,9.303277,9.666003,10.033659,10.405169,10.779346,11.154895,11.530406,11.904368,12.275171,12.641234,13.001381,13.354544,13.699669,14.035711,14.361647,14.676472,14.979201,15.268889,15.544609,15.805481,16.050663,16.27935,16.490803,16.684322,16.859283,17.01511,17.151308,17.267458,17.36322,17.438345,17.492678,17.526155,17.538822,17.530827,17.502436,17.454023,17.386076,17.29922,17.194176,17.071795,16.933046,16.779016,16.610891,16.429983,16.23769,16.035515,15.825058,15.607992,15.386077,15.161142,14.935091,14.70988,14.487537,14.270145,14.059857,13.858892,13.669547,13.494224,13.33543,13.195824,13.078244,12.985763,12.921741,12.889906,12.894462,12.940188,13.03262
199,0.8735253,0.87191516,0.8746333,0.8815165,0.89246505,0.90743494,0.9264335,0.94951415,0.9767741,1.0083529,1.0444305,1.0852271,1.1310025,1.1820576,1.2387336,1.3014152,1.3705295,1.4465495,1.5299945,1.6214318,1.7214803,1.8308082,1.9501399,2.080251,2.2219734,2.3761952,2.5438595,2.7259626,2.9235532,3.1377294,3.369634,3.6204488,3.8913863,4.1836796,4.4985714,4.837304,5.2010927,5.5911126,6.008477,6.454207,6.929203,7.4342194,7.969815,8.536327,9.133832,9.762087,10.4205,11.108082,11.8234,12.564537,13.329053,14.113944,14.915627,15.729914,16.551992,17.376455,18.197287,19.007915,19.80126,20.570293,21.309738,22.014921,22.681355,23.304787,23.88126,24.407122,24.879095,25.294292,25.65025,25.944954,26.17685,26.344862,26.448412,26.4874,26.462204,26.373692,26.22319,26.012472,25.743721,25.41953,25.042843,24.616924,24.145348,23.63191,23.080627,22.495672,21.881323,21.241943,20.581913,19.905594,19.217283,18.52119,17.82138,17.121746,16.425997,15.7376,15.0598,14.395569,13.747622,13.118387,12.510034,11.924448,11.363264,10.827861,10.319392,9.838798,9.386832,8.964099,8.571072,8.208139,7.8756366,7.5738935,7.3032827,7.0642734,6.8574905,6.6837955,6.544362
200,1.2608116,1.2510794,1.2469999,1.2482486,1.2545848,1.2658368,1.2818962,1.3027096,1.3282722,1.3586266,1.3938566,1.4340878,1.4794817,1.5302391,1.5865973,1.6488285,1.717242,1.7921834,1.8740354,1.9632161,2.060183,2.1654313,2.2794962,2.4029493,2.5364034,2.6805115,2.8359647,3.003493,3.1838632,3.377877,3.5863707,3.8102098,4.0502863,4.30751,4.5828056,4.8771086,5.1913447,5.52643,5.8832574,6.2626724,6.66547,7.0923705,7.5440006,8.020869,8.52335,9.051649,9.605784,10.185557,10.790517,11.419941,12.072803,12.747739,13.443042,14.156612,14.885956,15.628165,16.379908,17.137432,17.896557,18.653004,19.40336,20.144415,20.872896,21.58548,22.278835,22.949636,23.594576,24.210413,24.793991,25.342253,25.85228,26.321306,26.746773,27.126308,27.457815,27.739428,27.969587,28.147043,28.270872,28.340488,28.355679,28.316584,28.223728,28.078016,27.880718,27.633492,27.338318,26.997568,26.61389,26.190266,25.72992,25.236334,24.71319,24.164331,23.593733,23.005463,22.403637,21.792385,21.17582,20.557976,19.942827,19.334219,18.73587,18.15134,17.58405,17.037245,16.514029,16.017365,15.550094,15.114983,14.714746,14.35212,14.029913,13.751089,13.518872,13.336863,13.209186
201,2.2521427,2.2373583,2.2345264,2.2430732,2.262615,2.292934,2.333963,2.3857677,2.4485414,2.5225956,2.608356,2.706362,2.81726,2.9418101,3.0808847,3.2354696,3.4066696,3.5957074,3.803934,4.032824,4.2839866,4.559162,4.8602304,5.1892056,5.5482397,5.9396205,6.365766,6.829217,7.3326287,7.878754,8.470425,9.110536,9.802001,10.547731,11.350579,12.213309,13.1385145,14.128567,15.1855345,16.311102,17.506472,18.772287,20.108482,21.514221,22.987751,24.526293,26.125937,27.781528,29.486567,31.233137,33.011837,34.81173,36.62035,38.42373,40.206448,41.951756,43.64175,45.257545,46.779564,48.189125,49.472874,50.619736,51.61983,52.464638,53.147118,53.661774,54.00475,54.173855,54.168594,53.99015,53.64134,53.126556,52.451725,51.62411,50.65231,49.546005,48.31589,46.973476,45.530914,44.000854,42.39624,40.730183,39.015728,37.265778,35.49287,33.709095,31.925966,30.154278,28.404068,26.684513,25.003868,23.369463,21.78765,20.263811,18.802376,17.406832,16.079773,14.822942,13.637287,12.523021,11.47971,10.506312,9.601289,8.762653,7.98805,7.274834,6.6201296,6.020901,5.4739985,4.9762244,4.524372,4.115269,3.7458153,3.413004,3.1139574,2.845935,2.6063583
202,5.5810122,5.264782,5.0005174,4.7810607,4.6006346,4.454576,4.33913,4.251285,4.1886516,4.1493583,4.1319776,4.1354604,4.1590867,4.202435,4.265347,4.3479056,4.4504237,4.573425,4.7176433,4.8840117,5.0736666,5.287938,5.5283647,5.7966766,6.0948176,6.4249377,6.7893963,7.190768,7.631836,8.1156,8.645259,9.224223,9.856079,10.544582,11.293635,12.107262,12.98955,13.9446125,14.976539,16.089294,17.28667,18.572165,19.948872,21.419365,22.985558,24.64855,26.408457,28.26425,30.213562,32.252533,34.375614,36.57538,38.842415,41.165154,43.529778,45.920193,48.31797,50.702404,53.050674,55.33925,57.5484,59.659363,61.65338,63.512005,65.21733,66.752266,68.100784,69.24822,70.18153,70.8895,71.36295,71.59498,71.58105,71.31916,70.80994,70.0566,69.06503,67.84363,66.40326,64.75712,62.920494,60.910538,58.746014,56.44698,54.03448,51.530186,48.956104,46.334167,43.685944,41.032314,38.393173,35.78718,33.23153,30.741732,28.331537,26.012787,23.795374,21.687225,19.694342,17.820864,16.069159,14.439953,12.932488,11.544673,10.2732725,9.114073,8.06207,7.111656,6.256759,5.4910216,4.8079276,4.200939,3.663592,3.189591,2.7728841,2.4077172,2.0886784
203,2.1147988,2.107468,2.1102495,2.1227632,2.1447685,2.1761522,2.2169163,2.267167,2.327112,2.3970532,2.4773862,2.5685997,2.6712692,2.7860672,2.9137568,3.055198,3.2113492,3.3832695,3.5721247,3.779186,4.0058365,4.2535744,4.5240135,4.818884,5.1400347,5.4894357,5.869168,6.281424,6.728502,7.2127943,7.7367744,8.302982,8.9140005,9.572432,10.280864,11.041842,11.857815,12.73109,13.663783,14.657743,15.714494,16.835155,18.02035,19.270128,20.58387,21.960194,23.396852,24.890652,26.437338,28.03154,29.666687,31.33493,33.02715,34.732887,36.44039,38.13665,39.807446,41.437496,43.010586,44.510468,45.92319,47.235676,48.43524,49.509785,50.448,51.239532,51.87516,52.346977,52.648533,52.774967,52.723118,52.49163,52.08098,51.493515,50.733486,49.80695,48.721745,47.48738,46.11488,44.61664,43.006264,41.298275,39.507996,37.651203,35.743958,33.802315,31.842104,29.878675,27.9267,25.999964,24.111195,22.271921,20.49237,18.781366,17.146297,15.593091,14.126246,12.748848,11.462668,10.26823,9.164937,8.151175,7.2244635,6.3815804,5.618699,4.931525,4.315422,3.765534,3.2768896,2.844501,2.4634476,2.1289442,1.8363996,1.581456,1.3600271,1.1683136,1.0028181
204,3.4786246,3.473264,3.483868,3.5099707,3.551318,3.6078398,3.6796458,3.7670047,3.8703418,3.9902368,4.127414,4.2827535,4.4572763,4.652161,4.86874,5.108507,5.3731194,5.6644044,5.9843674,6.335193,6.719254,7.139114,7.5975337,8.097466,8.642065,9.234672,9.87883,10.578248,11.336808,12.158539,13.047591,14.008208,15.044684,16.161318,17.362356,18.65194,20.033995,21.512182,23.089764,24.769518,26.553595,28.443409,30.439459,32.541218,34.74695,37.053555,39.45641,41.949226,44.523895,47.170353,49.87648,52.628036,55.4086,58.19955,60.980145,63.7276,66.41727,69.02284,71.51668,73.87158,76.06595,78.0804,79.89666,81.4978,82.86859,83.9956,84.867516,85.475266,85.81224,85.8743,85.65998,85.17045,84.40955,83.383736,82.10201,80.57577,78.81869,76.8465,74.676735,72.328514,69.822266,67.179375,64.42198,61.572544,58.653614,55.68754,52.696095,49.70031,46.720158,43.774364,40.88021,38.053375,35.307854,32.655823,30.107634,27.671782,25.35496,23.16207,21.096327,19.159374,17.351368,15.67116,14.116416,12.683771,11.369009,10.167193,9.072828,8.080007,7.182533,6.374052,5.64816,4.998495,4.4188256,3.903109,3.4455543,3.0406606,2.6832504
205,3.2450821,3.2282825,3.2278433,3.2430942,3.2736056,3.3191614,3.3797402,3.4554992,3.5467618,3.654014,3.7778986,3.919209,4.078892,4.2580514,4.457944,4.67999,4.9257717,5.197041,5.495725,5.82393,6.1839414,6.578235,7.0094814,7.48053,7.9944234,8.554393,9.163844,9.826348,10.545624,11.32552,12.169982,13.083018,14.068664,15.130906,16.273643,17.500608,18.815273,20.220753,21.71972,23.31425,25.005718,26.794653,28.680573,30.661846,32.735554,34.89727,37.14097,39.458855,41.841248,44.27646,46.75075,49.24823,51.750946,54.23887,56.690006,59.08065,61.385525,63.57815,65.63121,67.51861,69.22091,70.72174,72.00638,73.0621,73.878365,74.44693,74.76205,74.82053,74.62183,74.167984,73.463646,72.51602,71.33468,69.93143,68.3202,66.516716,64.5383,62.403595,60.132305,57.74485,55.262123,52.70514,50.09476,47.45146,44.795,42.14421,39.516846,36.929306,34.39654,31.931934,29.547213,27.252409,25.055834,22.964106,20.982185,19.11346,17.35984,15.721837,14.198734,12.788688,11.488892,10.295712,9.204835,8.211403,7.3101506,6.495533,5.761832,5.1032734,4.5140977,3.9886534,3.5214515,3.107226,2.7409678,2.4179573,2.133785,1.8843608,1.6659207
206,3.0583062,3.1294181,3.2125463,3.3080063,3.4162157,3.5376868,3.6730297,3.8229485,3.9882407,4.169801,4.368621,4.585792,4.8225017,5.0800447,5.3598223,5.6633363,5.9922028,6.348145,6.732998,7.1487045,7.59732,8.081005,8.602023,9.16273,9.765577,10.413091,11.107863,11.852537,12.649784,13.502283,14.412687,15.383613,16.41757,17.516947,18.683949,19.920568,21.228495,22.609074,24.063248,25.591454,27.193575,28.86886,30.615822,32.432186,34.314777,36.25948,38.261116,40.313442,42.40903,44.53928,46.69434,48.863144,51.033405,53.191624,55.32321,57.412537,59.44304,61.39744,63.25788,65.00692,66.63036,68.1153,69.449615,70.62198,71.622185,72.441124,73.07104,73.50555,73.73984,73.77065,73.596375,73.21718,72.63488,71.85306,70.87701,69.71363,68.37142,66.86039,65.19186,63.37838,61.433624,59.372093,57.209057,54.960293,52.641888,50.27007,47.86099,45.430523,42.9941,40.56652,38.16179,35.793,33.472187,31.210257,29.016874,26.90045,24.868107,22.925632,21.077553,19.327135,17.676453,16.126465,14.677088,13.327289,12.075211,10.91825,9.853189,8.876298,7.983434,7.170153,6.431798,5.7635927,5.160714,4.618366,4.1318364,3.696549,3.3081074
207,2.0590382,2.019507,1.9928328,1.9780632,1.9744912,1.9816166,1.9991242,2.0268598,2.0648155,2.113121,2.1720335,2.2419353,2.323327,2.4168315,2.5231938,2.643282,2.7780924,2.9287536,3.0965333,3.2828403,3.4892368,3.7174368,3.9693215,4.2469354,4.552496,4.8883977,5.2572093,5.661676,6.104709,6.58939,7.1189423,7.696726,8.326204,9.010916,9.754433,10.560318,11.432054,12.372979,13.386207,14.474521,15.640287,16.885324,18.210766,19.616932,21.103191,22.667782,24.307673,26.018412,27.793972,29.626638,31.506866,33.423225,35.362343,37.308884,39.24562,41.153526,43.011936,44.798794,46.490944,48.066082,49.508186,50.803925,51.94133,52.910057,53.70152,54.308987,54.727695,54.954914,54.989933,54.83406,54.4906,53.964706,53.263306,52.39501,51.369884,50.19926,48.89559,47.472244,45.943233,44.323074,42.626495,40.868324,39.0632,37.225456,35.368916,33.50675,31.65137,29.814291,28.006044,26.236141,24.512972,22.843863,21.234999,19.691471,18.217306,16.815506,15.488117,14.236274,13.060294,11.959757,10.933582,9.980116,9.097222,8.282359,7.532666,6.845036,6.2161803,5.642708,5.1211658,4.6481013,4.220104,3.8338418,3.486092,3.1737683,2.8939388,2.6438408,2.4208932
208,2.8903272,2.7379878,2.6122055,2.5094044,2.4267237,2.3618755,2.3130414,2.2787893,2.2580078,2.2498593,2.253739,2.2692451,2.2961535,2.3344047,2.3840866,2.4454272,2.5187871,2.6046555,2.7036498,2.816512,2.9441137,3.0874536,3.247667,3.42602,3.62392,3.8429186,4.0847125,4.351144,4.6442075,4.9660425,5.3189383,5.705322,6.12775,6.5888987,7.091541,7.6385326,8.232768,8.877153,9.574555,10.327747,11.139347,12.011744,12.947003,13.946784,15.012228,16.143847,17.341387,18.603737,19.928747,21.31314,22.752365,24.240479,25.77005,27.332087,28.91595,30.509378,32.098476,33.667793,35.200455,36.679337,38.090527,39.42117,40.658714,41.791103,42.807003,43.69592,44.448402,45.056236,45.51255,45.81195,45.95062,45.92642,45.738945,45.389523,44.881214,44.218773,43.408607,42.458656,41.37825,40.178005,38.869633,37.465714,35.97957,34.424995,32.816036,31.166819,29.491302,27.803082,26.1152,24.44001,22.788954,21.172527,19.600119,18.079943,16.619028,15.223172,13.896955,12.643767,11.465867,10.364441,9.339699,8.390956,7.516757,6.714957,5.9828563,5.3172956,4.7147646,4.1715045,3.68359,3.2470233,2.8577957,2.5119576,2.205669,1.9352363,1.6971531,1.4881167,1.3050491
209,0.8311836,0.8071646,0.78929543,0.7769544,0.76966345,0.7670628,0.7688923,0.77497655,0.7852128,0.79956424,0.8180524,0.84075373,0.86779445,0.899351,0.93564767,0.97695565,1.0235945,1.0759319,1.1343851,1.1994218,1.2715622,1.35138,1.4395044,1.5366203,1.6434693,1.7608514,1.889623,2.0306962,2.1850355,2.3536553,2.5376136,2.7380047,2.955948,3.1925766,3.449021,3.7263935,4.0257597,4.348118,4.6943655,5.065266,5.4614096,5.883174,6.3306727,6.8037124,7.3017406,7.8237915,8.368435,8.933738,9.517196,10.1157255,10.725616,11.342509,11.961416,12.576711,13.1821785,13.771068,14.336165,14.869919,15.364532,15.812953,16.21155,16.558136,16.85121,17.089966,17.274265,17.404594,17.482037,17.508198,17.485167,17.415443,17.301874,17.14758,16.955902,16.730328,16.474447,16.191872,15.88622,15.561054,15.219839,14.865922,14.502506,14.132627,13.759134,13.384697,13.011783,12.642667,12.27943,11.92398,11.578032,11.243146,10.92073,10.612061,10.3182955,10.04049,9.77963,9.536637,9.312412,9.10784,8.923828,8.761341,8.621427,8.5052595,8.414185,8.349767,8.313861,8.308672,8.336861,8.40165,8.506955,8.657575,8.859395,9.119696,9.447505,9.854087,10.353585,10.963865,11.707656
210,1.6483356,1.5885209,1.5410097,1.504384,1.4775201,1.4595339,1.4497397,1.4476175,1.4527866,1.4649885,1.4840696,1.5099709,1.5427163,1.5824102,1.6292285,1.6834168,1.7452883,1.8152213,1.8936596,1.9811096,2.0781443,2.1854002,2.3035798,2.43345,2.5758421,2.7316544,2.9018474,3.0874429,3.2895207,3.5092137,3.7477038,4.0062127,4.285988,4.588296,4.914403,5.265557,5.642963,6.0477605,6.480994,6.94357,7.4362307,7.959506,8.513661,9.09866,9.7141075,10.359187,11.032618,11.732596,12.456742,13.202063,13.964888,14.74087,15.524952,16.311348,17.093582,17.864508,18.616365,19.340862,20.029274,20.673553,21.269629,21.814966,22.307665,22.74647,23.130741,23.460436,23.736082,23.958721,24.12989,24.25154,24.326008,24.355947,24.344297,24.2942,24.20898,24.092085,23.947046,23.777445,23.586876,23.378912,23.15711,22.924952,22.685867,22.443214,22.20026,21.960205,21.726189,21.501284,21.288525,21.090923,20.911497,20.753296,20.61945,20.513193,20.43793,20.397291,20.395197,20.435957,20.524347,20.665747,20.866276,21.132965,21.47397,21.898846,22.418854,23.047373,23.800423,24.697304,25.761433,27.021402,28.512375,30.277903,32.37231,34.86387,37.83909,41.408443,45.714333
211,1.4938827,1.4212903,1.361768,1.3135822,1.2753474,1.2459565,1.224531,1.2103785,1.2029605,1.20187,1.2068098,1.2175788,1.2340572,1.2562006,1.2840309,1.3176293,1.357134,1.4027343,1.4546694,1.5132244,1.5787295,1.6515565,1.7321187,1.8208654,1.9182818,2.0248857,2.1412208,2.2678552,2.4053724,2.554366,2.7154307,2.8891504,3.0760868,3.2767653,3.4916565,3.721164,3.9655938,4.225142,4.4998584,4.7896314,5.094148,5.4128795,5.7450366,6.08955,6.445043,6.809804,7.181769,7.5585046,7.9372005,8.314677,8.687389,9.051448,9.402663,9.73659,10.048592,10.33392,10.587801,10.805549,10.982666,11.115657,11.204177,11.249161,11.25209,11.214941,11.1401,11.0302925,10.888509,10.717916,10.521802,10.303498,10.066324,9.813537,9.548283,9.273563,8.9922085,8.706854,8.419922,8.133627,7.849954,7.570678,7.2973595,7.0313635,6.77386,6.5258517,6.2881756,6.061532,5.8465,5.6435494,5.4530635,5.2753563,5.110691,4.9592996,4.821399,4.6972094,4.586977,4.490991,4.4096107,4.3432803,4.292568,4.258189,4.241046,4.242274,4.2632937,4.305878,4.3722377,4.4651256,4.587972,4.745063,4.941758,5.1848,5.4826975,5.846255,6.289277,6.8295302,7.4900556,8.300989,9.302118
212,2.6793284,2.7297022,2.7903268,2.8613155,2.9428704,3.0352697,3.13887,3.254097,3.3814445,3.521474,3.6748102,3.84214,4.0242076,4.221819,4.4358325,4.6671605,4.9167657,5.185652,5.4748673,5.785491,6.1186295,6.4754076,6.856957,7.2644033,7.698853,8.161378,8.652998,9.174656,9.727195,10.311339,10.927654,11.57653,12.258139,12.972395,13.718933,14.49706,15.305717,16.143444,17.00834,17.89802,18.809603,19.739664,20.684202,21.638659,22.59788,23.556128,24.507095,25.443937,26.3593,27.245398,28.094057,28.896828,29.645088,30.330156,30.943419,31.476498,31.921387,32.27064,32.517498,32.657417,32.69219,32.625973,32.463886,32.21181,31.876268,31.464262,30.983126,30.440388,29.843653,29.200478,28.518282,27.804247,27.065256,26.307835,25.538103,24.761755,23.984024,23.20969,22.443066,21.688015,20.947971,20.225939,19.524536,18.846022,18.19231,17.565025,16.965517,16.394915,15.854132,15.343926,14.864928,14.417667,14.002624,13.620236,13.270966,12.955313,12.673871,12.427353,12.216648,12.042869,11.907411,11.812022,11.758873,11.750664,11.790735,11.883216,12.033192,12.24694,12.532203,12.898553,13.35785,13.924853,14.617992,15.460408,16.48132,17.717861,19.21756
213,1.6470149,1.6267649,1.6146837,1.6102233,1.612965,1.622601,1.6389209,1.661797,1.6911765,1.7270756,1.7695711,1.8187978,1.8749436,1.9382477,2.0089982,2.0875297,2.1742244,2.269507,2.3738472,2.4877572,2.6117887,2.7465358,2.8926296,3.0507357,3.221553,3.40581,3.6042585,3.8176708,4.046827,4.2925153,4.5555153,4.8365912,5.1364765,5.4558563,5.7953577,6.155528,6.5368075,6.939517,7.3638244,7.8097258,8.277008,8.765229,9.2736845,9.801375,10.346984,10.908844,11.484914,12.072761,12.669536,13.271975,13.876388,14.478656,15.074272,15.658333,16.225609,16.770575,17.287472,17.770407,18.213402,18.611181,18.961277,19.262344,19.513525,19.714453,19.865221,19.96637,20.01885,20.023989,19.983458,19.899235,19.773554,19.608866,19.40781,19.173157,18.907782,18.614626,18.296661,17.956861,17.598173,17.223484,16.83563,16.43734,16.03124,15.619841,15.205529,14.790556,14.377029,13.966936,13.562106,13.164244,12.77492,12.395582,12.027557,11.672068,11.330227,11.003075,10.691568,10.396609,10.119052,9.859723,9.61945,9.399063,9.199438,9.021515,8.86633,8.735051,8.629023,8.54982,8.499303,8.47969,8.493658,8.544451,8.636016,8.773197,8.961952,9.209663,9.525518
214,1.6952847,1.741118,1.7938238,1.8536178,1.9207705,1.9956033,2.078489,2.16985,2.2701569,2.3799324,2.4997475,2.6302238,2.7720304,2.925888,3.0925665,3.272884,3.4677062,3.6779454,3.904559,4.148543,4.410933,4.6927953,4.9952245,5.3193326,5.6662416,6.0370765,6.4329457,6.854933,7.304079,7.781364,8.287686,8.823839,9.390485,9.988131,10.617094,11.277481,11.969142,12.691639,13.444219,14.225769,15.034784,15.869344,16.72706,17.605068,18.499992,19.407934,20.324461,21.244595,22.162834,23.073164,23.969082,24.843647,25.689543,26.49914,27.264582,27.977884,28.631054,29.216206,29.72571,30.153337,30.497627,30.758993,30.938646,31.038563,31.061388,31.010374,30.889275,30.702293,30.453962,30.149103,29.7927,29.38986,28.945759,28.465528,27.95426,27.416916,26.858297,26.283043,25.695574,25.100063,24.500462,23.900463,23.303493,22.712755,22.131168,21.56145,21.006083,20.467335,19.947292,19.447872,18.970839,18.51784,18.090425,17.690073,17.31822,16.976301,16.665787,16.388195,16.145178,15.938526,15.770261,15.642669,15.5584,15.520537,15.532704,15.59921,15.72517,15.916739,16.181305,16.527815,16.967134,17.512535,18.180304,18.990507,19.96807,21.144085,22.557638
215,1.1108305,1.1042299,1.103689,1.1089269,1.1197598,1.1360881,1.1578894,1.1852095,1.2181581,1.2569063,1.301683,1.3527743,1.4105213,1.4753215,1.5476289,1.6279535,1.7168636,1.8149852,1.9230045,2.041667,2.1717792,2.3142064,2.4698753,2.6397684,2.8249235,3.0264304,3.2454216,3.4830692,3.740571,4.0191445,4.3200035,4.644349,4.993343,5.368086,5.7695866,6.198734,6.656261,7.1426992,7.658345,8.203208,8.7769575,9.378893,10.007868,10.662255,11.339898,12.038058,12.753394,13.4819145,14.218968,14.959249,15.696779,16.424969,17.136639,17.82411,18.479288,19.093765,19.658989,20.16639,20.607574,20.975544,21.268026,21.484741,21.626352,21.694427,21.691332,21.620152,21.484581,21.288834,21.037533,20.735598,20.388153,20.000446,19.577738,19.125246,18.64807,18.151142,17.639162,17.116585,16.58757,16.055971,15.525332,14.998875,14.479492,13.969775,13.472,12.988167,12.520011,12.06901,11.636426,11.223311,10.830549,10.458872,10.108882,9.781084,9.475906,9.193737,8.934941,8.699889,8.488995,8.302736,8.141695,8.0065975,7.8983445,7.818072,7.767207,7.747527,7.761255,7.8111525,7.9006467,8.033997,8.216482,8.454678,8.756773,9.133006,9.596245,10.162729,10.8530855
